black,hispanic,married,education,treat,age,re74,re75,re78
0,0,1,16,0,33,42566.894445646845,39573.45366112152,51629.74755282297
0,0,1,12,1,37,14513.318751522003,12726.731657356153,24754.265472427443
0,0,0,9,1,38,6587.2957343738435,16499.705600931913,19717.058486409092
0,0,1,15,0,39,28083.427714814163,9849.421834934978,25037.870205169565
0,0,1,9,0,59,23395.822437382798,23562.293119303562,2025.399365140307
1,0,1,11,1,35,27871.717968214274,23621.24596811761,51440.014235484574
0,0,0,20,0,43,26865.8141153869,36897.45021316467,3637.6169639674954
1,0,1,14,0,36,18821.435077039052,26106.17306295417,9103.881147586377
1,0,1,11,0,42,25548.367403460004,17932.294667955703,17784.30574337971
1,0,1,7,1,37,0.0,2354.2912231103237,6737.232544779543
1,0,1,7,1,31,0.0,0.0,11246.785526267926
1,0,1,8,0,50,12005.677979575335,10748.173325190666,11134.702064221241
0,0,1,15,1,25,29357.71199209799,27875.477824363996,43528.79507092068
0,0,1,9,0,41,22688.027649193602,10246.186683289709,0.0
1,0,1,10,0,43,31274.48661449922,33696.684694026284,27990.712750517458
0,0,1,11,0,41,34761.60424130067,39852.64386020387,59414.9770195783
0,0,0,13,0,20,14346.551030817707,27090.992725529577,42307.18532493117
0,0,1,11,0,42,0.0,9700.475338549646,6629.777905710929
1,0,1,9,1,29,11233.134962510763,17832.00729243092,25272.473880479305
0,0,1,11,1,48,12569.308522214096,18506.521372865034,22914.340500536313
1,0,1,11,0,40,12327.077659582279,19896.37240446051,10959.409698937918
0,0,1,12,1,54,17902.718360151182,23551.06110303964,15814.113701707007
0,0,1,15,0,42,45834.462408149695,40559.122917979694,47313.1160410486
1,0,1,9,0,31,3760.2287314457117,13783.0821476156,0.0
0,0,1,10,0,45,21173.428351654293,27275.7313215205,40238.3683686753
0,0,1,10,0,32,29542.52978049948,19756.302442608212,26873.23889037627
1,0,1,12,1,29,0.0,0.0,13659.279553156484
0,0,1,13,1,20,7113.07970912123,8153.104716373562,17924.835908316018
0,0,1,13,0,37,45097.367047406995,43231.85593957782,50265.2455779415
1,0,0,11,1,21,12442.627603299832,14740.367819576317,29402.775716994238
0,0,1,12,1,40,23089.440405461086,22358.4498196582,23722.35585887169
0,0,1,13,0,54,9246.801178605332,26243.106344819636,22226.327107548383
0,0,1,11,0,35,12151.93386383649,23543.369363453436,33410.02430245866
0,0,1,15,1,35,22405.811088068247,25985.995947220905,35835.555784714496
0,0,0,16,1,25,9810.01146843603,18008.678571724813,13088.958445980732
0,0,1,15,1,41,2626.5247675163264,0.0,5099.190394256073
1,0,1,11,0,51,3898.4998719158375,821.6737965831398,0.0
0,0,0,12,0,54,29942.43266175074,20992.725835310248,6698.980997905641
1,0,1,8,0,45,15181.74113894741,19128.688026862088,17491.833666476363
0,0,1,10,0,31,7480.086138528246,11388.573309487012,13913.720627050436
0,0,1,13,1,31,5691.188347537758,17132.986235808527,14925.209078287022
0,0,1,12,0,23,6760.186979878066,11581.443914368876,21091.823918971244
0,0,0,16,0,40,6736.695799067369,4637.311356842443,0.0
1,0,1,8,0,30,29554.935282278115,34716.6795842197,26251.201690722628
0,0,0,15,0,43,20782.976161052,17269.64558723592,24255.060141572907
1,0,1,6,1,34,13727.400804415482,3914.2092154285747,15893.273196687449
0,0,1,10,0,41,0.0,0.0,4602.708828331481
0,0,1,13,0,47,21469.404229481195,21465.583706961334,23857.467644655128
0,0,1,14,0,36,27261.269581477278,19148.940061108646,37969.89011242868
1,0,1,12,1,43,15177.408825426879,9526.951498866285,22939.81424523751
1,0,1,10,0,41,26216.560954468296,29830.403726005512,27135.001763800323
0,0,1,11,1,20,17136.262308156438,22729.003239561574,24827.39758763176
1,0,1,4,0,39,0.0,0.0,5101.070237942027
1,0,1,13,0,36,24466.102372342608,27136.73348663987,34722.45774768691
1,0,1,11,0,21,11160.837443943594,20005.549050637434,13777.724744262978
0,0,1,14,1,46,33304.518997604115,34510.158814841845,29867.25141142753
0,0,1,13,1,37,16399.8875606024,19011.261774335217,8381.383995258757
0,0,1,11,0,61,38370.99368938982,30982.715911434447,35368.45468934819
0,0,1,9,0,35,28400.965374466825,25381.361088580197,26847.239707740235
0,0,1,11,0,48,20441.215582517325,25300.71143218278,31759.516973658778
1,0,1,13,0,38,37954.273360388,30976.438928383,36382.835055416304
0,1,1,11,1,40,32669.146552880713,40143.68928721887,47686.70448341697
0,0,1,14,1,22,831.1385634700782,0.0,16688.513251209344
0,0,0,13,0,17,0.0,9773.847364367439,463.58970626302107
0,0,1,11,1,50,22020.680166765564,15964.81197779149,13871.724822714681
1,0,0,12,1,17,6171.715696893474,13037.383443183036,16239.989273759153
0,0,1,13,0,30,708.747797009597,7554.361213209244,16090.013951469271
0,0,1,9,0,36,10959.778668224531,9408.501276210118,17900.76393345122
0,0,1,16,1,33,29911.12605491768,35912.1534679599,38336.76297315384
0,0,1,11,0,38,0.0,0.0,0.0
0,0,0,15,0,17,16424.741211093547,25276.64189776846,21060.681876217517
0,0,1,13,1,39,20533.061104627963,33091.84261571789,20296.28388990634
0,0,1,12,1,47,19036.873996569826,28609.497760337003,31390.355208163608
0,1,0,14,0,41,7900.026325039509,341.98673031610633,521.4920726654273
0,0,1,11,0,28,6316.536039722727,1000.4545896113596,4384.74077344907
1,0,1,8,0,35,7152.02316971608,3657.0400471840803,9536.032826498991
0,0,1,12,1,45,40043.042370355775,26874.875651689323,23146.02193331017
1,0,1,9,0,42,29146.55974401694,26606.30158138917,19154.34547637412
1,0,1,11,1,22,6953.943778426209,5875.40947210231,20614.633283099414
0,0,1,12,0,40,2420.50225251514,0.0,9252.673828190133
0,0,1,14,1,25,5621.317644465154,33918.41051348348,38290.9507855626
0,1,1,15,0,44,24883.312992486077,28098.461323395004,43266.41136028692
0,0,1,12,0,42,25631.426021096588,18030.303702628225,22222.40312618122
0,0,1,11,0,34,36596.244713145075,26177.957066748677,36610.018744882844
0,0,1,12,1,39,6848.379731758701,12056.032327838288,14882.550294621396
0,0,1,12,1,43,11269.862929596564,9188.678716040498,18527.27531997223
1,0,1,8,0,38,5759.5170022728125,3650.370177091747,4723.771208866121
0,0,1,14,1,39,46100.96661102682,43069.10067204035,41972.48481499526
0,0,1,11,0,45,30377.736604037018,37978.07786254323,14631.1286029127
0,0,1,9,0,44,29097.34341158457,38185.212192161314,25306.914596583734
0,0,0,11,0,26,23812.499484979613,30608.1687090234,22921.96413652223
0,0,1,13,0,29,24914.237950359628,20747.855072481856,29718.739129824564
0,0,0,13,0,17,6857.213804239374,14375.93794671722,30530.27851525761
1,0,1,10,0,42,7704.177325707837,5369.386896740121,4852.963385084047
0,1,1,10,1,53,1261.1182931740987,10556.42193249634,15206.126434883847
0,0,1,16,1,39,11338.359597362236,1199.958379326843,3589.330856610006
0,0,1,13,0,38,21965.381080542375,20988.78675604763,21649.67497007415
0,0,1,10,1,48,28025.796722748106,29956.77242826418,42117.695014503
1,0,1,12,0,39,11488.828840638522,9055.190914354824,7036.841675831061
1,0,1,4,0,42,7448.077311631818,16957.278510347373,3003.9803663601215
1,0,1,9,0,23,4745.088446653492,1049.2929807244363,7141.307252925266
0,0,0,15,0,17,14334.669744423718,15117.73797831007,30810.25055022372
0,0,1,13,0,46,10991.951379655135,3209.866461301186,0.0
0,0,1,14,0,41,23470.14852636706,18114.359672824794,35303.75732121841
0,0,1,12,0,33,26671.081255923287,34648.32058151588,34788.190103806555
0,0,1,7,0,42,14828.301590252619,16497.304286444847,19399.489006372292
0,0,1,14,1,36,43689.8233748222,34952.690252275206,26534.1257305916
0,0,1,10,0,40,6578.321259576609,0.0,33167.26687609864
0,0,1,13,0,26,0.0,2502.782156702586,12075.43846534478
1,0,1,8,0,42,9947.706947818377,10942.286924402604,16926.959420889445
0,0,1,12,1,39,0.0,0.0,17008.509682584147
0,0,1,12,1,28,0.0,0.0,6710.577427867043
0,0,1,10,1,48,38571.67541597919,38786.00999518612,55499.518388544115
0,0,1,17,0,29,2485.5556094323983,0.0,10733.631331889666
1,0,1,12,1,22,13745.113677989206,19319.44745769595,8859.54642782006
0,0,1,10,0,46,25310.141137117815,16992.391616509158,37141.85607294752
1,0,1,13,1,37,32292.201446693216,25156.22677411454,29034.774146351876
0,0,1,20,1,47,23916.464062989457,18055.852017911693,26640.498908142832
1,0,1,11,0,44,23875.340067192297,20400.86964626427,24640.11223177024
1,0,1,8,0,45,31295.043796768718,18416.20229582679,27202.388206928772
1,0,1,15,0,31,11746.575017710105,11241.506293689985,22177.707639893648
0,0,1,7,0,49,0.0,0.0,4825.3444018484915
0,0,1,12,1,22,15799.562905167755,19979.446896258498,16253.903419590435
1,0,0,11,0,26,17375.091004779373,13973.90690853843,20152.75574747411
0,0,1,11,0,38,34451.880572116504,28253.477638609165,28259.275831490075
1,0,1,7,1,52,6598.04867085252,3702.4719755139795,5235.724357234489
1,0,1,12,1,33,3469.0632662580756,5767.448668071089,16804.592705484065
1,0,1,10,1,32,12550.885768982835,14046.8858937502,15219.09360684699
0,0,1,13,1,38,23608.371289517945,34946.56250387242,45085.78573833749
0,0,0,14,1,19,18054.429073044146,13531.788128808239,25442.538638973772
1,0,1,11,0,21,20488.45272856331,13706.210764562935,21508.474931694935
1,0,1,8,1,23,24951.81585209464,31427.694857455972,43154.68904051694
0,0,1,10,0,34,9897.5566862171,14023.619353706052,20516.104457451827
1,0,1,5,0,34,13289.767312809347,6623.48105171197,110.21839297698534
0,0,1,16,1,43,43016.17784980496,32367.006855740132,28205.088850014046
1,0,0,12,1,19,8689.15743236059,13084.831582312001,22100.25914185714
0,0,1,17,0,31,40047.85095113117,43577.1282730595,40667.877756693444
0,0,1,11,0,47,20744.978088489708,14907.36621381929,15233.378760532905
0,1,1,14,1,26,30298.407677396994,35126.88894607092,29752.087129801257
0,0,1,15,1,37,31302.56477032479,22125.40816879546,39119.89475032769
1,0,1,10,0,41,26833.293492420995,28364.63728525959,35684.08813360699
0,0,1,17,0,43,31428.717702245463,27335.262670518718,27962.64616547553
0,0,1,16,1,28,25537.83950886642,14517.572167897304,23393.970706103293
0,0,1,11,0,20,15392.972315839786,5395.898274174553,24721.09283840313
0,0,0,13,1,29,33667.459141996296,31580.88357326812,31237.418896519688
0,0,0,9,1,39,8701.399858924122,25827.891619616526,42322.088582197124
0,0,0,16,0,29,39891.341438073374,39034.13900658919,47047.68139143294
0,0,1,16,0,35,10744.776681407726,22102.148647000224,43899.615476057355
0,0,1,8,0,23,22103.451094323304,9342.328494112366,995.2854507145203
0,0,1,16,1,45,52668.11234952345,45331.140998387156,58614.60092917979
1,0,1,7,0,34,2047.6331319777164,0.0,7277.891055580192
1,0,1,12,1,41,2153.5905878922495,0.0,4797.0964992647405
0,0,1,12,0,25,9163.312489725065,4279.102692189088,0.0
0,0,1,13,0,29,14762.823366817356,16840.037677184955,3321.003818585181
0,0,0,8,0,48,10672.173958781776,9426.097910764422,27206.435334834045
1,0,1,9,1,28,19830.995911400285,24222.684412866547,21465.09591202144
0,0,1,15,0,32,11132.809991388574,5982.508327177122,24769.675979360105
0,0,1,11,0,45,15245.503907949389,8540.41043337694,27785.175041913004
0,0,0,9,0,26,15253.194453668388,29149.698156113067,35716.74318820168
0,0,1,10,0,44,8673.019051200885,4474.795362266468,0.0
0,0,0,13,1,33,11836.21751973324,12005.895242723605,33958.89000323516
1,0,1,15,0,37,29947.616888546494,33657.914854759525,42654.29182812211
0,0,1,17,0,31,21729.58195246939,28920.76792035999,18739.363578507408
0,0,1,15,0,29,27454.492333179463,28208.006373668675,34518.971321114244
0,0,1,16,1,22,0.0,0.0,17540.253356357687
0,0,1,13,1,26,20579.047457782704,24939.468697355027,29239.591623756238
1,0,1,10,0,35,31538.338926517587,26122.75694299633,24391.302829890632
0,0,1,18,1,25,32355.49989425853,32453.29836802264,38420.26038393336
0,0,1,13,0,37,17537.958710230116,19112.537244034927,27788.921899819805
1,0,1,9,1,41,13646.691032010503,5404.822754430461,10287.351925064115
0,0,1,19,0,26,39584.558190239986,39744.68903393981,45845.209408079565
0,0,1,11,0,41,26881.604483738534,20661.583465508473,27806.750140843513
1,0,0,11,0,30,10922.070641285889,7338.901463006342,12622.775275522366
0,0,1,12,0,45,43161.82717060851,46836.80594269557,46852.138762016984
0,0,1,16,1,48,21312.293234708664,7136.615964216688,33250.08209933246
0,0,0,17,1,21,44708.30222670996,52672.49012903802,64760.16147692122
0,0,1,16,1,27,13365.625236327614,0.0,20115.796210423498
0,1,1,8,0,34,30361.644935350385,37684.53969121046,39999.22586043972
0,1,1,6,0,33,9863.092107828721,8916.31845065266,8022.850995827452
0,0,1,10,0,46,20221.501397746077,18195.97524037262,8351.46112547108
1,0,1,8,0,35,25509.728468949317,19633.51351220515,7663.383849150257
1,0,0,12,1,32,0.0,1012.6816244053116,19080.435302394337
0,0,1,12,1,38,21628.708911997513,4642.616028721855,26974.845328888856
1,0,1,12,0,28,15408.211011213898,19653.475004381005,19802.932506226753
0,0,1,11,0,38,24931.995462790306,21217.38563661656,14070.811228376964
0,0,1,12,1,40,0.0,10991.428346826597,12704.454528448236
0,0,1,15,0,36,20904.158751178627,20650.07451857319,25449.07140438713
0,0,1,14,0,33,22700.00751952074,17497.25383841378,0.0
0,0,1,12,1,64,36907.599637112246,43337.68941345803,56124.29652146088
1,0,1,13,1,37,15052.099280410175,14883.36014839155,32642.51649824566
0,0,1,11,0,41,32208.797160114606,28619.801473947085,25505.739378788483
0,0,1,10,0,36,10526.407655942263,4374.082455420466,18828.91566169557
0,0,1,11,0,41,28421.707355511913,31029.82898435274,44569.93116879788
1,0,1,10,1,39,17244.944802847906,17936.721958277125,15367.060214923786
0,0,1,14,1,36,42568.7378062175,35971.75430807137,45183.87170558948
0,0,0,14,1,23,37306.60538546517,29985.441595300705,41730.877367542955
0,0,1,16,1,36,22845.88703120322,21788.6556558602,29655.041697016386
0,0,1,14,0,24,6972.754338029643,21239.97171871361,37819.72224300681
0,0,1,11,1,43,15609.425446958696,2801.2513305578686,14493.141652548937
0,0,1,10,0,56,18762.427522422815,23244.14441099132,24827.34520335111
1,0,1,5,1,50,11917.383712901545,4693.757999264497,5234.229176021582
0,0,0,9,0,40,26300.547736665718,43655.38064016612,38183.35409558255
1,0,1,13,1,28,11099.290720065776,25615.853090198612,12193.76324814628
0,0,1,13,1,42,13845.582447110111,15637.253956980585,11887.056589327234
0,1,0,17,1,16,18363.98748363248,20990.55210847633,47406.508208442174
0,0,0,8,0,50,18931.530969339055,19510.115128392878,17747.68827936108
0,0,0,13,0,37,11293.164160187884,18404.865200420423,19904.64283606554
1,0,1,18,1,37,17533.34664177251,20470.050336065877,20763.56309250676
1,0,1,11,1,31,26687.205412716983,19676.591419627897,30905.305851142384
1,0,1,11,1,34,14003.52059131582,22721.053130815322,24279.10664650416
0,0,1,9,1,37,16390.67600547211,14028.244994375631,14852.083582281266
1,0,1,15,1,23,15210.403945037755,13069.426032275715,21978.015816196574
0,0,1,11,0,44,34550.97145187429,18564.53385712996,27350.273221370866
0,0,1,14,1,42,30393.1589729608,39824.211060567184,41898.995743539024
0,0,1,12,1,32,36062.272698369256,27847.01076693361,36015.05588154003
0,0,1,15,1,30,20072.161282125755,16019.645128945482,8980.265450653293
0,0,1,14,1,42,36947.28376851196,42822.08962682921,43400.82480701042
0,0,1,11,0,39,34234.34277028735,42143.87526189974,26542.400273085834
0,0,1,12,0,24,4117.502054781773,8345.62406581522,0.0
0,0,1,17,0,38,45023.031057281376,41892.59925985432,30208.213960092355
0,0,1,17,1,39,31492.629339160052,42659.27486611344,43910.10746472068
0,0,1,11,0,32,0.0,9056.698201518617,12712.727132655073
0,0,1,9,1,47,45005.8782897051,45177.10185127075,35864.413804236654
1,0,1,14,1,25,0.0,0.0,5343.781917297044
0,0,1,9,0,24,3676.5035830024317,2530.5661509907113,8329.015779468045
0,0,1,14,1,28,21359.57005828542,22177.55546169343,21339.47268364708
0,0,1,13,1,58,0.0,5139.452354145304,3509.0689293485557
0,0,1,11,1,28,39050.91880899184,39040.96905730678,54582.02068245031
1,0,0,12,0,30,18701.027940086537,12240.186372137992,14884.8341481237
0,0,1,13,0,31,10348.452316960505,0.0,1447.0585409504529
0,1,1,12,1,50,9974.146779049226,5306.2781857304035,5536.672947560099
0,0,1,15,1,35,39513.274646309175,34825.44950220892,39824.132570138536
0,0,1,10,0,51,21674.03778410578,13993.096413111656,598.3037452668723
0,0,1,11,1,19,6927.898124854844,7325.03332801901,20395.71654321228
0,0,0,17,0,37,47649.0093483464,40672.444205979074,67683.78315986179
1,0,1,8,1,36,6248.341322988608,12249.765431234384,17034.24162489508
0,0,1,17,0,19,18410.568059043286,30339.4283782704,37463.03762670307
0,0,1,11,0,33,39018.85750602159,46163.54290310193,42319.09082302812
0,0,1,12,1,30,2584.6729211769707,7861.017764930433,21125.542102809886
1,0,1,9,0,47,20806.96662834866,23036.026901447767,21643.060377151727
0,0,1,17,1,24,0.0,13675.750002593042,49692.50789367223
1,0,1,10,0,47,19988.208325295825,12303.535270526705,4613.1080731265665
1,0,1,9,0,45,25172.126349798884,26463.04341950513,23109.876025204743
0,0,1,14,1,48,8714.753048265155,3423.577245832126,4993.001831016942
0,0,1,16,0,28,9368.359604352809,10819.264783789218,11623.924701409624
0,0,1,13,1,37,38987.82741621141,23799.67123708259,18882.369517773546
0,0,1,11,1,51,15472.08547223446,11867.56608978071,5842.0511801320545
0,0,0,12,1,34,23141.715279825214,12989.765960542896,31568.250869174553
1,0,0,11,0,26,0.0,3447.4647747157433,0.0
0,0,0,15,0,38,46422.18242446611,37042.8400696706,45422.10022640857
0,0,1,15,0,37,11745.255881099198,9713.875952087843,32172.836515299612
0,0,1,11,1,54,26132.325668041693,34940.088410443095,33745.1132458954
0,0,1,14,0,40,39327.234021701675,42743.16632558242,39505.192641804366
0,0,1,14,0,19,31613.540248108107,27310.41784127666,36960.73769366311
1,0,1,11,0,28,12097.249399659182,10707.934102085605,15935.77412322381
0,0,1,13,0,26,9012.276835684355,7050.976551992437,2824.1420015462245
0,0,1,10,0,19,17734.71926095858,19787.55436070468,16884.711488064822
0,0,1,12,1,29,20446.20004078257,12198.801670307004,19403.601400214677
1,0,1,15,1,27,25403.20554890028,26530.219467871713,28391.608944786924
0,0,1,12,0,30,11826.935292238946,28068.06469827292,27499.448026298272
0,0,1,16,0,30,26722.76337969121,21271.33670110746,22191.41168366446
0,0,1,14,1,39,17940.176879697963,22589.03369949936,42053.660139831314
0,0,1,12,0,25,0.0,0.0,3442.234093752617
0,0,1,15,1,38,14656.141910984998,28489.293214698322,24893.408042012685
1,0,1,7,1,38,10117.401084281493,3677.261614815896,18149.163630095853
0,0,1,11,1,35,13228.591153227377,24587.602685420585,36786.42846868
1,0,1,14,1,31,27330.61795818362,31910.565658471114,46247.46324561356
0,0,0,9,0,59,13461.560675465753,19604.579670485175,32656.297857965103
0,0,1,13,0,32,16541.179942010454,15027.16797826556,45254.08959779871
1,0,1,14,1,29,25654.64267496056,18091.566135884183,29794.32829146032
0,0,1,11,0,52,26620.82235641704,41812.99983225418,44833.74856071722
0,0,1,10,1,44,17536.943946288477,20414.50006204896,28395.666452273923
0,0,1,14,0,33,23118.53562849029,17106.32754784799,6820.143738085524
0,0,1,13,1,42,28388.57322447838,29343.251448127252,29468.958303524232
0,0,1,14,1,32,27998.308280166915,30993.924527650794,30626.910628686495
1,0,1,11,1,30,24923.736102585033,25410.989566390883,30728.898383962573
0,0,1,11,0,37,30907.055900704563,33038.16961480997,42094.06143846331
0,0,1,13,1,24,7816.413813641773,3027.216546712152,11215.399995225449
1,0,1,6,0,32,23500.92512047942,20590.86794704278,22964.281367962998
1,0,1,9,1,65,17698.245368645188,15528.282301401678,15008.071505772492
0,0,1,10,0,32,11230.411897643578,8213.169748821461,1226.896362880736
1,0,0,15,1,21,20927.153299948866,17190.675811828634,31332.747486402477
0,0,1,11,1,32,23964.637116480604,22224.056532163282,33920.15315166219
1,0,1,6,1,51,9733.989277448552,11719.412235653212,25160.13331192978
